datetime,date,time,price,volume
20220225 163318,20220225,163318,11.5,1
20220225 163347,20220225,163347,11.0,3
20220225 163347,20220225,163347,11.0,3
20220225 163355,20220225,163355,11.5,1
20220225 163355,20220225,163355,11.5,1
20220225 163429,20220225,163429,11.0,3
20220225 163429,20220225,163429,11.0,3
20220225 163447,20220225,163447,11.5,2
20220225 163447,20220225,163447,11.5,1
20220225 163447,20220225,163447,11.5,1
20220225 163613,20220225,163613,11.0,15
20220225 163613,20220225,163613,11.0,5
20220225 163613,20220225,163613,11.0,6
20220225 163613,20220225,163613,11.0,4
20220225 163631,20220225,163631,11.0,3
20220225 163631,20220225,163631,11.0,3
20220225 163642,20220225,163642,11.0,1
20220225 163642,20220225,163642,11.0,1
20220225 163654,20220225,163654,11.0,1
20220225 163654,20220225,163654,11.0,1
20220225 163704,20220225,163704,10.5,1
20220225 163704,20220225,163704,10.5,1
20220225 163709,20220225,163709,11.0,1
20220225 163709,20220225,163709,11.0,1
20220225 163719,20220225,163719,10.5,2
20220225 163719,20220225,163719,10.5,2
20220225 163722,20220225,163722,10.5,1
20220225 163722,20220225,163722,10.5,1
20220225 163724,20220225,163724,11.0,2
20220225 163724,20220225,163724,11.0,1
20220225 163724,20220225,163724,11.0,1
20220225 163731,20220225,163731,10.5,1
20220225 163731,20220225,163731,10.5,1
20220225 163734,20220225,163734,11.0,1
20220225 163734,20220225,163734,11.0,1
20220225 163837,20220225,163837,11.0,12
20220225 163837,20220225,163837,11.0,10
20220225 163837,20220225,163837,11.0,2
20220225 163837,20220225,163837,11.0,8
20220225 163837,20220225,163837,11.0,8
20220225 163906,20220225,163906,11.0,1
20220225 163906,20220225,163906,11.0,1
20220225 164045,20220225,164045,11.0,1
20220225 164045,20220225,164045,11.0,1
20220225 164113,20220225,164113,11.0,1
20220225 164113,20220225,164113,11.0,1
20220225 164116,20220225,164116,11.0,5
20220225 164116,20220225,164116,11.0,5
20220225 164209,20220225,164209,11.0,1
20220225 164209,20220225,164209,11.0,1
20220225 164512,20220225,164512,11.0,1
20220225 164512,20220225,164512,11.0,1
20220225 164610,20220225,164610,10.5,20
20220225 164610,20220225,164610,10.5,20
20220225 164757,20220225,164757,10.5,2
20220225 164757,20220225,164757,10.5,2
20220225 164840,20220225,164840,10.5,38
20220225 164840,20220225,164840,10.5,8
20220225 164840,20220225,164840,10.5,2
20220225 164840,20220225,164840,10.5,28
20220225 164840,20220225,164840,10.5,44
20220225 164840,20220225,164840,10.5,44
20220225 164840,20220225,164840,10.5,18
20220225 164840,20220225,164840,10.5,18
20220225 164841,20220225,164841,10.5,1
20220225 164841,20220225,164841,10.5,1
20220225 164855,20220225,164855,10.5,4
20220225 164855,20220225,164855,10.5,4
20220225 164855,20220225,164855,11.0,1
20220225 164855,20220225,164855,11.0,1
20220225 165013,20220225,165013,11.0,1
20220225 165013,20220225,165013,11.0,1
20220225 165029,20220225,165029,11.0,2
20220225 165029,20220225,165029,11.0,2
20220225 165036,20220225,165036,11.0,1
20220225 165036,20220225,165036,11.0,1
20220225 165226,20220225,165226,10.5,3
20220225 165226,20220225,165226,10.5,3
20220225 165320,20220225,165320,10.5,3
20220225 165320,20220225,165320,10.5,3
20220225 165343,20220225,165343,11.0,2
20220225 165343,20220225,165343,11.0,1
20220225 165343,20220225,165343,11.0,1
20220225 165451,20220225,165451,10.0,1
20220225 165451,20220225,165451,10.0,1
20220225 165451,20220225,165451,10.0,1
20220225 165451,20220225,165451,10.0,1
20220225 165451,20220225,165451,10.0,2
20220225 165451,20220225,165451,10.0,6
20220225 165538,20220225,165538,10.5,1
20220225 165538,20220225,165538,10.5,1
20220225 165546,20220225,165546,10.5,1
20220225 165546,20220225,165546,10.5,1
20220225 165554,20220225,165554,10.5,2
20220225 165554,20220225,165554,10.5,2
20220225 165615,20220225,165615,10.5,2
20220225 165615,20220225,165615,10.5,2
20220225 165638,20220225,165638,10.5,1
20220225 165638,20220225,165638,10.5,1
20220225 165722,20220225,165722,10.5,1
20220225 165722,20220225,165722,10.5,1
20220225 165811,20220225,165811,10.5,2
20220225 165811,20220225,165811,10.5,1
20220225 165811,20220225,165811,10.5,1
20220225 165908,20220225,165908,10.5,1
20220225 165908,20220225,165908,10.5,1
20220225 165949,20220225,165949,10.0,10
20220225 165949,20220225,165949,10.0,2
20220225 165949,20220225,165949,10.0,8
20220225 170007,20220225,170007,10.5,23
20220225 170007,20220225,170007,10.5,3
20220225 170007,20220225,170007,10.5,5
20220225 170007,20220225,170007,10.5,5
20220225 170007,20220225,170007,10.5,5
20220225 170007,20220225,170007,10.5,5
20220225 170130,20220225,170130,10.5,1
20220225 170130,20220225,170130,10.5,1
20220225 170151,20220225,170151,10.0,2
20220225 170151,20220225,170151,10.0,2
20220225 170237,20220225,170237,10.5,10
20220225 170237,20220225,170237,10.5,10
20220225 170404,20220225,170404,10.0,1
20220225 170404,20220225,170404,10.0,1
20220225 170515,20220225,170515,10.5,2
20220225 170515,20220225,170515,10.5,2
20220225 170603,20220225,170603,10.5,2
20220225 170603,20220225,170603,10.5,2
20220225 170652,20220225,170652,10.0,7
20220225 170652,20220225,170652,10.0,4
20220225 170652,20220225,170652,10.0,2
20220225 170652,20220225,170652,10.0,1
20220225 170723,20220225,170723,10.0,1
20220225 170723,20220225,170723,10.0,1
20220225 170738,20220225,170738,10.0,1
20220225 170738,20220225,170738,10.0,1
20220225 170750,20220225,170750,10.0,2
20220225 170750,20220225,170750,10.0,2
20220225 170848,20220225,170848,10.0,10
20220225 170848,20220225,170848,10.0,10
20220225 170853,20220225,170853,10.0,5
20220225 170853,20220225,170853,10.0,5
20220225 170905,20220225,170905,10.0,3
20220225 170905,20220225,170905,10.0,2
20220225 170905,20220225,170905,10.0,1
20220225 170934,20220225,170934,10.0,1
20220225 170934,20220225,170934,10.0,1
20220225 170953,20220225,170953,10.0,1
20220225 170953,20220225,170953,10.0,1
20220225 171029,20220225,171029,10.0,2
20220225 171029,20220225,171029,10.0,2
20220225 171110,20220225,171110,10.0,1
20220225 171110,20220225,171110,10.0,1
20220225 171128,20220225,171128,10.0,1
20220225 171128,20220225,171128,10.0,1
20220225 171240,20220225,171240,10.0,4
20220225 171240,20220225,171240,10.0,4
20220225 171342,20220225,171342,10.5,2
20220225 171342,20220225,171342,10.5,1
20220225 171342,20220225,171342,10.5,1
20220225 171354,20220225,171354,10.5,4
20220225 171354,20220225,171354,10.5,4
20220225 171444,20220225,171444,10.5,7
20220225 171444,20220225,171444,10.5,6
20220225 171444,20220225,171444,10.5,1
20220225 171453,20220225,171453,11.0,1
20220225 171453,20220225,171453,11.0,1
20220225 171734,20220225,171734,11.0,1
20220225 171734,20220225,171734,11.0,1
20220225 171803,20220225,171803,10.5,1
20220225 171803,20220225,171803,10.5,1
20220225 171807,20220225,171807,10.5,1
20220225 171807,20220225,171807,10.5,1
20220225 171809,20220225,171809,10.5,1
20220225 171809,20220225,171809,10.5,1
20220225 171837,20220225,171837,10.5,1
20220225 171837,20220225,171837,10.5,1
20220225 172352,20220225,172352,10.5,4
20220225 172352,20220225,172352,10.5,4
20220225 172401,20220225,172401,10.0,1
20220225 172401,20220225,172401,10.0,1
20220225 172519,20220225,172519,10.5,1
20220225 172519,20220225,172519,10.5,1
20220225 172737,20220225,172737,10.5,2
20220225 172737,20220225,172737,10.5,2
20220225 172812,20220225,172812,10.5,2
20220225 172812,20220225,172812,10.5,2
20220225 172835,20220225,172835,10.5,1
20220225 172835,20220225,172835,10.5,1
20220225 172839,20220225,172839,10.5,1
20220225 172839,20220225,172839,10.5,1
20220225 172854,20220225,172854,10.5,1
20220225 172854,20220225,172854,10.5,1
20220225 172913,20220225,172913,10.0,3
20220225 172913,20220225,172913,10.0,3
20220225 172952,20220225,172952,11.0,2
20220225 172952,20220225,172952,11.0,1
20220225 172952,20220225,172952,11.0,1
20220225 173031,20220225,173031,10.0,1
20220225 173031,20220225,173031,10.0,1
20220225 173047,20220225,173047,10.0,1
20220225 173047,20220225,173047,10.0,1
20220225 173205,20220225,173205,10.5,8
20220225 173205,20220225,173205,10.5,8
20220225 173207,20220225,173207,10.5,2
20220225 173207,20220225,173207,10.5,2
20220225 173318,20220225,173318,10.5,4
20220225 173318,20220225,173318,10.5,4
20220225 173357,20220225,173357,10.5,14
20220225 173357,20220225,173357,10.5,1
20220225 173357,20220225,173357,10.5,2
20220225 173357,20220225,173357,10.5,10
20220225 173357,20220225,173357,10.5,1
20220225 173357,20220225,173357,10.5,6
20220225 173357,20220225,173357,10.5,6
20220225 173358,20220225,173358,10.5,2
20220225 173358,20220225,173358,10.5,2
20220225 173506,20220225,173506,11.0,20
20220225 173506,20220225,173506,11.0,2
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,1
20220225 173506,20220225,173506,11.0,11
20220225 173523,20220225,173523,11.0,1
20220225 173523,20220225,173523,11.0,1
20220225 173945,20220225,173945,11.0,1
20220225 173945,20220225,173945,11.0,1
20220225 174010,20220225,174010,11.0,1
20220225 174010,20220225,174010,11.0,1
20220225 174159,20220225,174159,11.0,20
20220225 174159,20220225,174159,11.0,20
20220225 174338,20220225,174338,11.0,3
20220225 174338,20220225,174338,11.0,3
20220225 174419,20220225,174419,11.0,2
20220225 174419,20220225,174419,11.0,2
20220225 174458,20220225,174458,11.0,20
20220225 174458,20220225,174458,11.0,11
20220225 174458,20220225,174458,11.0,9
20220225 174508,20220225,174508,11.0,20
20220225 174508,20220225,174508,11.0,1
20220225 174508,20220225,174508,11.0,1
20220225 174508,20220225,174508,11.0,1
20220225 174508,20220225,174508,11.0,1
20220225 174508,20220225,174508,11.0,1
20220225 174508,20220225,174508,11.0,15
20220225 174515,20220225,174515,11.0,16
20220225 174515,20220225,174515,11.0,15
20220225 174515,20220225,174515,11.0,1
20220225 174605,20220225,174605,11.5,12
20220225 174605,20220225,174605,11.5,1
20220225 174605,20220225,174605,11.5,1
20220225 174605,20220225,174605,11.5,10
20220225 174745,20220225,174745,11.5,1
20220225 174745,20220225,174745,11.5,1
20220225 174758,20220225,174758,11.0,40
20220225 174758,20220225,174758,11.0,39
20220225 174758,20220225,174758,11.0,1
20220225 174758,20220225,174758,11.0,1
20220225 174758,20220225,174758,11.0,1
20220225 174758,20220225,174758,11.0,9
20220225 174758,20220225,174758,11.0,9
20220225 174810,20220225,174810,11.5,10
20220225 174810,20220225,174810,11.5,10
20220225 175038,20220225,175038,11.5,1
20220225 175038,20220225,175038,11.5,1
20220225 175300,20220225,175300,11.5,1
20220225 175300,20220225,175300,11.5,1
20220225 175348,20220225,175348,11.5,3
20220225 175348,20220225,175348,11.5,3
20220225 175352,20220225,175352,11.0,2
20220225 175352,20220225,175352,11.0,2
20220225 175425,20220225,175425,11.5,1
20220225 175425,20220225,175425,11.5,1
20220225 175507,20220225,175507,11.5,6
20220225 175507,20220225,175507,11.5,6
20220225 175526,20220225,175526,11.5,13
20220225 175526,20220225,175526,11.5,13
20220225 175552,20220225,175552,12.0,11
20220225 175552,20220225,175552,12.0,10
20220225 175552,20220225,175552,12.0,1
20220225 175610,20220225,175610,12.0,10
20220225 175610,20220225,175610,12.0,9
20220225 175610,20220225,175610,12.0,1
20220225 175617,20220225,175617,12.5,2
20220225 175617,20220225,175617,12.5,2
20220225 175635,20220225,175635,11.5,1
20220225 175635,20220225,175635,11.5,1
20220225 175642,20220225,175642,12.0,1
20220225 175642,20220225,175642,12.0,1
20220225 175717,20220225,175717,11.0,7
20220225 175717,20220225,175717,11.0,2
20220225 175717,20220225,175717,11.0,5
20220225 175905,20220225,175905,12.0,1
20220225 175905,20220225,175905,12.0,1
20220225 180012,20220225,180012,12.0,2
20220225 180012,20220225,180012,12.0,2
20220225 180112,20220225,180112,11.5,1
20220225 180112,20220225,180112,11.5,1
20220225 180112,20220225,180112,11.5,1
20220225 180112,20220225,180112,11.5,1
20220225 180306,20220225,180306,12.0,5
20220225 180306,20220225,180306,12.0,2
20220225 180306,20220225,180306,12.0,1
20220225 180306,20220225,180306,12.0,2
20220225 180325,20220225,180325,12.0,1
20220225 180325,20220225,180325,12.0,1
20220225 180433,20220225,180433,12.0,1
20220225 180433,20220225,180433,12.0,1
20220225 180509,20220225,180509,12.0,1
20220225 180509,20220225,180509,12.0,1
20220225 180554,20220225,180554,12.0,1
20220225 180554,20220225,180554,12.0,1
20220225 180608,20220225,180608,12.0,1
20220225 180608,20220225,180608,12.0,1
20220225 180645,20220225,180645,12.0,2
20220225 180645,20220225,180645,12.0,2
20220225 180812,20220225,180812,12.0,2
20220225 180812,20220225,180812,12.0,2
20220225 180840,20220225,180840,12.0,1
20220225 180840,20220225,180840,12.0,1
20220225 180931,20220225,180931,12.0,1
20220225 180931,20220225,180931,12.0,1
20220225 181153,20220225,181153,11.5,3
20220225 181153,20220225,181153,11.5,1
20220225 181153,20220225,181153,11.5,2
20220225 181203,20220225,181203,11.0,4
20220225 181203,20220225,181203,11.0,1
20220225 181203,20220225,181203,11.0,2
20220225 181203,20220225,181203,11.0,1
20220225 181215,20220225,181215,11.0,1
20220225 181215,20220225,181215,11.0,1
20220225 181253,20220225,181253,11.0,1
20220225 181253,20220225,181253,11.0,1
20220225 181255,20220225,181255,10.5,5
20220225 181255,20220225,181255,10.5,2
20220225 181255,20220225,181255,10.5,3
20220225 181322,20220225,181322,11.0,2
20220225 181322,20220225,181322,11.0,2
20220225 181510,20220225,181510,11.0,1
20220225 181510,20220225,181510,11.0,1
20220225 181623,20220225,181623,11.0,1
20220225 181623,20220225,181623,11.0,1
20220225 181650,20220225,181650,11.5,3
20220225 181650,20220225,181650,11.5,3
20220225 181757,20220225,181757,11.0,5
20220225 181757,20220225,181757,11.0,5
20220225 181802,20220225,181802,11.0,5
20220225 181802,20220225,181802,11.0,5
20220225 181815,20220225,181815,11.0,9
20220225 181815,20220225,181815,11.0,8
20220225 181815,20220225,181815,11.0,1
20220225 181845,20220225,181845,11.0,1
20220225 181845,20220225,181845,11.0,1
20220225 181857,20220225,181857,11.0,3
20220225 181857,20220225,181857,11.0,3
20220225 181859,20220225,181859,11.0,7
20220225 181859,20220225,181859,11.0,7
20220225 181912,20220225,181912,11.5,3
20220225 181912,20220225,181912,11.5,3
20220225 181947,20220225,181947,11.5,5
20220225 181947,20220225,181947,11.5,1
20220225 181947,20220225,181947,11.5,4
20220225 182052,20220225,182052,11.5,5
20220225 182052,20220225,182052,11.5,5
20220225 182141,20220225,182141,11.0,1
20220225 182141,20220225,182141,11.0,1
20220225 182207,20220225,182207,11.0,1
20220225 182207,20220225,182207,11.0,1
20220225 182211,20220225,182211,11.0,9
20220225 182211,20220225,182211,11.0,8
20220225 182211,20220225,182211,11.0,1
20220225 182416,20220225,182416,11.5,1
20220225 182416,20220225,182416,11.5,1
20220225 182447,20220225,182447,11.5,1
20220225 182447,20220225,182447,11.5,1
20220225 182659,20220225,182659,11.5,13
20220225 182659,20220225,182659,11.5,12
20220225 182659,20220225,182659,11.5,1
20220225 182709,20220225,182709,11.0,1
20220225 182709,20220225,182709,11.0,1
20220225 182719,20220225,182719,11.0,10
20220225 182719,20220225,182719,11.0,9
20220225 182719,20220225,182719,11.0,1
20220225 182736,20220225,182736,10.5,1
20220225 182736,20220225,182736,10.5,1
20220225 182856,20220225,182856,11.0,1
20220225 182856,20220225,182856,11.0,1
20220225 182934,20220225,182934,11.0,10
20220225 182934,20220225,182934,11.0,9
20220225 182934,20220225,182934,11.0,1
20220225 183034,20220225,183034,11.0,1
20220225 183034,20220225,183034,11.0,1
20220225 183122,20220225,183122,11.0,1
20220225 183122,20220225,183122,11.0,1
20220225 183126,20220225,183126,11.0,1
20220225 183126,20220225,183126,11.0,1
20220225 183339,20220225,183339,11.0,1
20220225 183339,20220225,183339,11.0,1
20220225 183536,20220225,183536,11.5,1
20220225 183536,20220225,183536,11.5,1
20220225 183636,20220225,183636,11.5,1
20220225 183636,20220225,183636,11.5,1
20220225 183638,20220225,183638,11.5,1
20220225 183638,20220225,183638,11.5,1
20220225 183840,20220225,183840,11.5,1
20220225 183840,20220225,183840,11.5,1
20220225 183915,20220225,183915,11.5,2
20220225 183915,20220225,183915,11.5,2
20220225 184039,20220225,184039,11.5,1
20220225 184039,20220225,184039,11.5,1
20220225 184043,20220225,184043,11.5,1
20220225 184043,20220225,184043,11.5,1
20220225 184133,20220225,184133,11.5,1
20220225 184133,20220225,184133,11.5,1
20220225 184152,20220225,184152,11.0,1
20220225 184152,20220225,184152,11.0,1
20220225 184212,20220225,184212,11.0,1
20220225 184212,20220225,184212,11.0,1
20220225 184320,20220225,184320,11.0,1
20220225 184320,20220225,184320,11.0,1
20220225 184341,20220225,184341,11.0,2
20220225 184341,20220225,184341,11.0,2
20220225 184422,20220225,184422,10.5,10
20220225 184422,20220225,184422,10.5,3
20220225 184422,20220225,184422,10.5,1
20220225 184422,20220225,184422,10.5,1
20220225 184422,20220225,184422,10.5,2
20220225 184422,20220225,184422,10.5,3
20220225 184434,20220225,184434,10.5,3
20220225 184434,20220225,184434,10.5,3
20220225 184724,20220225,184724,10.5,2
20220225 184724,20220225,184724,10.5,2
20220225 184803,20220225,184803,10.0,1
20220225 184803,20220225,184803,10.0,1
20220225 184900,20220225,184900,10.0,39
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,2
20220225 184900,20220225,184900,10.0,2
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,10
20220225 184900,20220225,184900,10.0,3
20220225 184900,20220225,184900,10.0,5
20220225 184900,20220225,184900,10.0,2
20220225 184900,20220225,184900,10.0,10
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,1
20220225 184900,20220225,184900,10.0,1
20220225 184920,20220225,184920,10.0,1
20220225 184920,20220225,184920,10.0,1
